Waiting for CPU move...
Generation of this next move took 7.78 seconds, ran 10000 iterations.
   a b c d e 
 -----------------------
0 |- - - -          5162201 function calls (4314156 primitive calls) in 9.479 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      150    0.000    0.000    0.015    0.000 cm.py:81(_generate_cmap)
        1    0.000    0.000    0.308    0.308 __init__.py:106(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:715(StataMissingValue)
       38    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
       82    0.000    0.000    0.001    0.000 inspect.py:525(_findclass)
   114/56    0.000    0.000    0.005    0.000 pyparsing.py:3950(copy)
       98    0.000    0.000    0.001    0.000 common.py:30(_unpack_zerodim_and_defer)
       44    0.000    0.000    0.001    0.000 locale.py:384(normalize)
        1    0.000    0.000    0.052    0.052 rcsetup.py:15(<module>)
      484    0.000    0.000    0.000    0.000 typing.py:317(__eq__)
      191    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
       86    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
      504    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
       91    0.000    0.000    0.006    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.001    0.001 getlimits.py:96(_register_known_types)
      460    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       39    0.000    0.000    0.000    0.000 __init__.py:1267(_fixupParents)
      594    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
      285    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        3    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
       56    0.000    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
       24    0.000    0.000    0.000    0.000 hexboard.py:59(<listcomp>)
    62/24    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       60    0.000    0.000    0.001    0.000 fromnumeric.py:73(_wrapreduction)
       40    0.000    0.000    0.002    0.000 typing.py:760(__getitem_inner__)
       27    0.000    0.000    0.000    0.000 argparse.py:1459(_get_optional_kwargs)
       27    0.000    0.000    0.038    0.001 __init__.py:973(rc_params_from_file)
        1    0.000    0.000    0.005    0.005 series.py:122(Series)
        6    0.000    0.000    0.001    0.000 getlimits.py:37(__init__)
       87    0.000    0.000    0.003    0.000 typing.py:744(__getitem__)
      324    0.000    0.000    0.000    0.000 rcsetup.py:144(validate_float)
     33/5    0.000    0.000    0.001    0.000 pyparsing.py:3910(streamline)
       21    0.000    0.000    0.012    0.001 gettext.py:514(translation)
        1    0.000    0.000    0.033    0.033 core.py:182(read_style_directory)
       40    0.000    0.000    0.000    0.000 __init__.py:1336(__init__)
        8    0.000    0.000    0.001    0.000 __init__.py:1926(_define_aliases)
        1    0.000    0.000    0.003    0.003 tokenize.py:21(<module>)
        3    0.000    0.000    0.026    0.009 datetimes.py:1(<module>)
     56/9    0.000    0.000    0.005    0.001 pyparsing.py:3879(leaveWhitespace)
        5    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
      472    0.000    0.000    0.000    0.000 typing.py:655(__eq__)
       27    0.000    0.000    0.012    0.000 pyparsing.py:3276(__init__)
        2    0.000    0.000    0.008    0.004 function_base.py:1(<module>)
       53    0.000    0.000    0.000    0.000 inspect.py:484(unwrap)
        6    0.000    0.000    0.001    0.000 enum.py:654(<listcomp>)
        1    0.000    0.000    0.001    0.001 category.py:38(CategoricalIndex)
       34    0.000    0.000    0.006    0.000 __init__.py:678(_arith_method_FRAME)
        1    0.000    0.000    0.009    0.009 linalg.py:10(<module>)
        2    0.000    0.000    9.483    4.742 main.py:1(<module>)
        3    0.000    0.000    0.000    0.000 expr.py:250(disallowed)
       71    0.000    0.000    0.001    0.000 deprecation.py:237(finalize)
      502    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
     24/4    0.000    0.000    0.001    0.000 pyparsing.py:4012(streamline)
        1    0.000    0.000    0.009    0.009 fromnumeric.py:3(<module>)
      415    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
      206    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
       58    0.000    0.000    0.003    0.000 abc.py:125(__new__)
       19    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
       10    0.000    0.000    0.004    0.000 pyparsing.py:3122(__init__)
      467    0.000    0.000    0.000    0.000 artist.py:1334(<genexpr>)
      317    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
        6    0.000    0.000    0.428    0.071 api.py:3(<module>)
      148    0.000    0.000    0.000    0.000 os.py:743(encodekey)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
      374    0.000    0.000    0.001    0.000 abc.py:137(__instancecheck__)
        1    0.000    0.000    0.000    0.000 __init__.py:2393(Canvas)
        1    0.000    0.000    0.079    0.079 __init__.py:101(<module>)
       14    0.000    0.000    0.001    0.000 argparse.py:1548(__init__)
      130    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        4    0.000    0.000    0.007    0.002 common.py:1(<module>)
       21    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
      173    0.000    0.000    0.000    0.000 rcsetup.py:58(__call__)
        1    0.000    0.000    0.001    0.001 format.py:529(DataFrameFormatter)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2852(__init__)
      528    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 base.py:177(Index)
       24    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
      103    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
      544    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
       21    0.000    0.000    0.001    0.000 locale.py:350(_replace_encoding)
       29    0.000    0.000    0.000    0.000 enum.py:453(_find_data_type)
       60    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.005    0.005 numerictypes.py:81(<module>)
      212    0.000    0.000    0.000    0.000 __init__.py:28(set_function_name)
        1    0.000    0.000    0.004    0.004 integer.py:1(<module>)
      126    0.000    0.000    0.000    0.000 colors.py:655(__init__)
       50    0.000    0.000    0.000    0.000 contextlib.py:81(__init__)
   114/56    0.000    0.000    0.004    0.000 pyparsing.py:3952(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method nt._isdir}
       60    0.000    0.000    0.000    0.000 cm.py:60(<listcomp>)
       31    0.000    0.000    0.000    0.000 cm.py:48(revcmap)
        7    0.000    0.000    0.017    0.002 argparse.py:1619(__init__)
        1    0.000    0.000    0.002    0.002 utils.py:4(<module>)
        1    0.000    0.000    0.003    0.003 typing.py:19(<module>)
       97    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
      386    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
       92    0.000    0.000    0.001    0.000 _collections_abc.py:657(get)
      588    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
        1    0.000    0.000    0.001    0.001 interval.py:120(IntervalArray)
      469    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       54    0.000    0.000    0.000    0.000 pyparsing.py:3352(__str__)
      180    0.000    0.000    0.049    0.000 re.py:232(compile)
        2    0.000    0.000    0.032    0.016 interval.py:1(<module>)
      661    0.000    0.000    0.000    0.000 inspect.py:2835(parameters)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(inner)
       27    0.000    0.000    0.002    0.000 core.py:172(iter_style_files)
       28    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
        1    0.000    0.000    0.020    0.020 cm.py:19(<module>)
        2    0.000    0.000    0.090    0.045 generic.py:1(<module>)
        5    0.000    0.000    0.000    0.000 base.py:5049(_add_numeric_methods_disabled)
        1    0.000    0.000    0.008    0.008 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:872(<dictcomp>)
       60    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:3(<module>)
       25    0.000    0.000    0.006    0.000 pyparsing.py:1281(_trim_arity)
        4    0.000    0.000    0.010    0.003 methods.py:159(_create_methods)
        1    0.000    0.000    0.002    0.002 _testing.py:1(<module>)
       11    0.000    0.000    0.157    0.014 artist.py:1578(kwdoc)
       21    0.000    0.000    0.006    0.000 pyparsing.py:1510(setParseAction)
        1    0.000    0.000    0.025    0.025 __init__.py:31(<module>)
      502    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
      298    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 sql.py:4(<module>)
      726    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _color_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 expr.py:289(f)
        1    0.000    0.000    0.024    0.024 multiarray.py:7(<module>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:944(copy)
       27    0.000    0.000    0.000    0.000 argparse.py:582(_format_args)
       30    0.000    0.000    0.000    0.000 getlimits.py:43(<lambda>)
      128    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
       72    0.000    0.000    0.001    0.000 __init__.py:1946(make_alias)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
       24    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
       56    0.000    0.000    0.000    0.000 rcsetup.py:71(<listcomp>)
        2    0.000    0.000    0.021    0.010 base.py:1(<module>)
        7    0.000    0.000    0.017    0.002 <frozen importlib._bootstrap_external>:961(set_data)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1751(<dictcomp>)
       28    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
      153    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
       50    0.000    0.000    0.002    0.000 contextlib.py:116(__exit__)
        1    0.000    0.000    0.011    0.011 format.py:4(<module>)
       37    0.000    0.000    0.001    0.000 pyparsing.py:3321(parseImpl)
        1    0.000    0.000    0.000    0.000 ast.py:26(<module>)
      121    0.000    0.000    0.000    0.000 pyparsing.py:1620(preParse)
      233    0.000    0.000    0.001    0.000 typing.py:629(<genexpr>)
       29    0.000    0.000    0.000    0.000 argparse.py:1379(_add_action)
       96    0.000    0.000    0.003    0.000 traceback.py:282(line)
        1    0.000    0.000    0.026    0.026 algorithms.py:4(<module>)
        1    0.000    0.000    0.017    0.017 pyparsing.py:6379(pyparsing_common)
        1    0.000    0.000    0.003    0.003 nanops.py:1(<module>)
       21    0.000    0.000    0.000    0.000 version.py:307(parse)
        1    0.000    0.000    0.020    0.020 Image.py:30(<module>)
       66    0.000    0.000    0.002    0.000 pyparsing.py:2122(__add__)
        1    0.000    0.000    0.045    0.045 series.py:3(<module>)
        1    0.000    0.000    0.005    0.005 _add_newdocs.py:10(<module>)
        2    0.000    0.000    0.042    0.021 _base.py:1(<module>)
       43    0.000    0.000    0.002    0.000 inspect.py:2843(replace)
        1    0.000    0.000    0.000    0.000 period.py:61(PeriodArray)
      128    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
      104    0.000    0.000    0.000    0.000 typing.py:199(_check_generic)
        1    0.000    0.000    0.002    0.002 scale.py:1(<module>)
        1    0.000    0.000    0.160    0.160 frame.py:10(<module>)
        2    0.000    0.000    0.000    0.000 generic.py:133(pinner)
      105    0.000    0.000    0.000    0.000 types.py:164(__get__)
       39    0.000    0.000    0.001    0.000 __init__.py:1925(getLogger)
      273    0.000    0.000    0.000    0.000 function_base.py:434(_add_docstring)
       15    0.000    0.000    0.000    0.000 arrayprint.py:465(wrapper)
        1    0.000    0.000    0.002    0.002 config_init.py:11(<module>)
        1    0.000    0.000    0.005    0.005 pytables.py:4(<module>)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       77    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
       24    0.000    0.000    0.005    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.010    0.010 mathtext.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
       15    0.000    0.000    0.001    0.000 __init__.py:2030(_warn_external)
      163    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
       35    0.000    0.000    0.000    0.000 argparse.py:802(__init__)
        1    0.000    0.000    0.004    0.004 parsers.py:3(<module>)
        1    0.000    0.000    0.004    0.004 dates.py:137(<module>)
      531    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        4    0.000    0.000    0.001    0.000 base.py:1088(_add_arithmetic_ops)
        1    0.000    0.000    0.002    0.002 multi.py:146(MultiIndex)
       12    0.000    0.000    0.042    0.003 artist.py:1193(__init__)
        9    0.000    0.000    0.000    0.000 datetime.py:473(__new__)
        1    0.000    0.000    0.000    0.000 colors.py:88(<dictcomp>)
       16    0.000    0.000    0.005    0.000 rcsetup.py:781(cycler)
       76    0.000    0.000    0.000    0.000 __init__.py:810(__getitem__)
        1    0.000    0.000    0.001    0.001 interval.py:154(IntervalIndex)
        2    0.000    0.000    0.002    0.001 period.py:1(<module>)
        6    0.000    0.000    0.000    0.000 categorical.py:65(_cat_compare_op)
        1    0.000    0.000    0.014    0.014 font_manager.py:14(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:7(<module>)
       53    0.000    0.000    0.008    0.000 inspect.py:3081(signature)
      151    0.000    0.000    0.000    0.000 os.py:737(check_str)
        1    0.000    0.000    0.002    0.002 groupby.py:1041(GroupBy)
        2    0.000    0.000    0.004    0.002 shape_base.py:1(<module>)
       58    0.000    0.000    0.001    0.000 strings.py:1941(_forbid_nonstring_types)
      145    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
        1    0.000    0.000    0.000    0.000 colorbar.py:356(ColorbarBase)
       45    0.000    0.000    0.000    0.000 six.py:105(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:679(Axis)
      339    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.002    0.002 scimath.py:17(<module>)
        7    0.000    0.000    0.003    0.000 enum.py:389(_create_)
        1    0.000    0.000    0.180    0.180 generic.py:7(<module>)
       63    0.000    0.000    0.000    0.000 rcsetup.py:447(validate_fontsize)
       50    0.000    0.000    0.000    0.000 _internal.py:819(_ufunc_doc_signature_formatter)
        3    0.000    0.000    0.006    0.002 __init__.py:9(<module>)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
       83    0.000    0.000    0.001    0.000 pyparsing.py:2810(__init__)
        1    0.000    0.000    0.114    0.114 _axes.py:1(<module>)
       19    0.000    0.000    0.000    0.000 typing.py:533(__init__)
      138    0.000    0.000    0.000    0.000 pyparsing.py:2434(setWhitespaceChars)
       82    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
